"","Report_Year","NeighbourhoodName","Premises_Type"
"23709",2021,"Annex","Outside"
"23710",2021,"East End-Danforth","Apartment"
"23711",2021,"Henry Farm","Outside"
"23712",2021,"Thorncliffe Park","Apartment"
"23713",2019,"South Parkdale","Outside"
"23714",2020,"Roncesvalles","Apartment"
"23715",2020,"Newtonbrook West","Commercial"
"23716",2020,"Englemount-Lawrence","Apartment"
"23717",2019,"Regent Park","Apartment"
"23718",2019,"Regent Park","Apartment"
"23719",2019,"Niagara","Apartment"
"23720",2021,"Moss Park","Outside"
"23721",2020,"Bay Street Corridor","Apartment"
"23722",2020,"Newtonbrook West","Commercial"
"23723",2019,"Niagara","Apartment"
"23724",2021,"South Riverdale","Apartment"
"23725",2020,"Englemount-Lawrence","Apartment"
"23726",2020,"Newtonbrook West","Commercial"
"23727",2021,"Kensington-Chinatown","Apartment"
"23728",2020,"Stonegate-Queensway","Other"
"23729",2020,"NSA","Outside"
"23730",2021,"Danforth","House"
"23731",2020,"Newtonbrook West","Commercial"
"23732",2021,"OConnor-Parkview","Other"
"23733",2020,"Stonegate-Queensway","Other"
"23734",2020,"Englemount-Lawrence","Other"
"23735",2021,"Danforth","House"
"23736",2019,"Markland Wood","Apartment"
"23737",2020,"Newtonbrook West","Commercial"
"23738",2020,"Kingsway South","House"
"23739",2021,"Church-Yonge Corridor","Outside"
"23740",2020,"Rosedale-Moore Park","Other"
"23741",2020,"Newtonbrook West","Commercial"
"23742",2020,"Humewood-Cedarvale","House"
"23743",2021,"Bay Street Corridor","Outside"
"23744",2020,"Niagara","Apartment"
"23745",2020,"Waterfront Communities-The Island","Apartment"
"23746",2020,"Playter Estates-Danforth","House"
"23747",2020,"Playter Estates-Danforth","House"
"23748",2020,"Willowdale East","Apartment"
"23749",2020,"Niagara","Apartment"
"23750",2020,"Moss Park","House"
"23751",2020,"Danforth","House"
"23752",2020,"Lansing-Westgate","Apartment"
"23753",2020,"Little Portugal","Apartment"
"23754",2020,"NSA","Apartment"
"23755",2020,"South Riverdale","House"
"23756",2020,"Bay Street Corridor","Other"
"23757",2020,"Regent Park","Commercial"
"23758",2020,"South Riverdale","House"
"23759",2020,"West Hill","House"
"23760",2020,"Alderwood","Commercial"
"23761",2020,"Alderwood","Commercial"
"23762",2020,"Alderwood","Commercial"
"23763",2020,"Alderwood","Commercial"
"23764",2020,"Alderwood","Commercial"
"23765",2020,"Alderwood","Commercial"
"23766",2020,"Alderwood","Commercial"
"23767",2020,"Waterfront Communities-The Island","Apartment"
"23768",2020,"Leaside-Bennington","Other"
"23769",2020,"Annex","Outside"
"23770",2020,"Forest Hill North","Outside"
"23771",2020,"Glenfield-Jane Heights","Other"
"23772",2020,"Mount Pleasant West","Apartment"
"23773",2020,"North Riverdale","House"
"23774",2020,"Annex","House"
"23775",2020,"Annex","House"
"23776",2020,"Centennial Scarborough","House"
"23777",2020,"Broadview North","Commercial"
"23778",2020,"Greenwood-Coxwell","House"
"23779",2020,"Englemount-Lawrence","Apartment"
"23780",2020,"Englemount-Lawrence","Apartment"
"23781",2020,"Niagara","Apartment"
"23782",2020,"Bayview Village","Outside"
"23783",2020,"Cabbagetown-South St.James Town","Other"
"23784",2020,"Cabbagetown-South St.James Town","Other"
"23785",2020,"South Riverdale","House"
"23786",2020,"South Riverdale","House"
"23787",2020,"NSA","Other"
"23788",2020,"York University Heights","Apartment"
"23789",2020,"York University Heights","Apartment"
"23790",2020,"York University Heights","Apartment"
"23791",2020,"Willowdale West","Outside"
"23792",2020,"Rosedale-Moore Park","House"
"23793",2020,"Westminster-Branson","Other"
"23794",2020,"Birchcliffe-Cliffside","House"
"23795",2020,"Mount Pleasant West","Other"
"23796",2020,"Annex","Apartment"
"23797",2020,"Annex","Apartment"
"23798",2020,"St.Andrew-Windfields","House"
"23799",2020,"Waterfront Communities-The Island","Outside"
"23800",2020,"Waterfront Communities-The Island","Commercial"
"23801",2020,"Waterfront Communities-The Island","Commercial"
"23802",2020,"Waterfront Communities-The Island","Outside"
"23803",2020,"Kingsway South","Apartment"
"23804",2020,"Willowdale East","House"
"23805",2020,"Cabbagetown-South St.James Town","House"
"23806",2020,"Newtonbrook West","Commercial"
"23807",2021,"University","House"
"23808",2020,"Blake-Jones","House"
"23809",2020,"Pelmo Park-Humberlea","House"
"23810",2020,"Church-Yonge Corridor","Apartment"
"23811",2021,"Waterfront Communities-The Island","Apartment"
"23812",2020,"Greenwood-Coxwell","House"
"23813",2020,"South Riverdale","Other"
"23814",2021,"Waterfront Communities-The Island","Apartment"
"23815",2020,"Greenwood-Coxwell","House"
"23816",2020,"Islington-City Centre West","Apartment"
"23817",2021,"Church-Yonge Corridor","Commercial"
"23818",2020,"Eglinton East","Apartment"
"23819",2020,"South Riverdale","Other"
"23820",2021,"West Humber-Clairville","House"
"23821",2021,"Little Portugal","Apartment"
"23822",2021,"Waterfront Communities-The Island","Apartment"
"23823",2021,"Westminster-Branson","Apartment"
"23824",2021,"Dufferin Grove","Outside"
"23825",2021,"Church-Yonge Corridor","Outside"
"23826",2021,"Dovercourt-Wallace Emerson-Junction","Other"
"23827",2021,"Waterfront Communities-The Island","Outside"
"23828",2021,"Mount Pleasant West","Apartment"
"23829",2021,"Edenbridge-Humber Valley","House"
"23830",2021,"Niagara","Apartment"
"23831",2021,"Dovercourt-Wallace Emerson-Junction","House"
"23832",2021,"Thistletown-Beaumond Heights","Outside"
"23833",2021,"Church-Yonge Corridor","Outside"
"23834",2021,"Mimico","Apartment"
"23835",2021,"North Riverdale","Other"
"23836",2021,"Kensington-Chinatown","Outside"
"23837",2021,"Church-Yonge Corridor","Outside"
"23838",2021,"North Riverdale","Other"
"23839",2021,"Mount Pleasant West","Apartment"
"23840",2021,"Humewood-Cedarvale","House"
"23841",2021,"Mimico","Other"
"23842",2021,"South Riverdale","Apartment"
"23843",2021,"Niagara","Apartment"
"23844",2021,"Agincourt North","Apartment"
"23845",2021,"Annex","Apartment"
"23846",2021,"Niagara","Apartment"
"23847",2021,"Blake-Jones","House"
"23848",2021,"Annex","Apartment"
"23849",2021,"Casa Loma","Apartment"
"23850",2021,"NSA","Apartment"
"23851",2021,"Glenfield-Jane Heights","Other"
"23852",2021,"Annex","Apartment"
"23853",2021,"Banbury-Don Mills","House"
"23854",2021,"Annex","House"
"23855",2021,"Bay Street Corridor","Educational"
"23856",2021,"South Parkdale","Outside"
"23857",2021,"Humewood-Cedarvale","Other"
"23858",2021,"Mimico","Apartment"
"23859",2021,"Cabbagetown-South St.James Town","Other"
"23860",2021,"Rosedale-Moore Park","Outside"
"23861",2021,"Englemount-Lawrence","Apartment"
"23862",2021,"North Riverdale","Other"
"23863",2021,"Taylor-Massey","Commercial"
"23864",2021,"Church-Yonge Corridor","Apartment"
"23865",2021,"Church-Yonge Corridor","Other"
"23866",2021,"Palmerston-Little Italy","Other"
"23867",2021,"Annex","Apartment"
"23868",2021,"Church-Yonge Corridor","Outside"
"23869",2021,"Yonge-Eglinton","House"
"23870",2021,"Playter Estates-Danforth","House"
"23871",2021,"Humber Heights-Westmount","Other"
"23872",2021,"Humber Heights-Westmount","Other"
"23873",2021,"Dovercourt-Wallace Emerson-Junction","Other"
"23874",2021,"South Riverdale","Outside"
"23875",2021,"Church-Yonge Corridor","Outside"
"23876",2021,"Bay Street Corridor","Commercial"
"23877",2021,"Downsview-Roding-CFB","Commercial"
"23878",2021,"Waterfront Communities-The Island","Other"
"23879",2021,"Mimico","Other"
"23880",2021,"OConnor-Parkview","House"
"23881",2020,"Moss Park","Other"
"23882",2020,"South Riverdale","Other"
"23883",2020,"Moss Park","Other"
"23884",2020,"Moss Park","Other"
"23885",2020,"Playter Estates-Danforth","House"
"23886",2020,"Moss Park","Other"
"23887",2020,"Forest Hill South","Apartment"
"23888",2020,"South Riverdale","Other"
"23889",2021,"Keelesdale-Eglinton West","Commercial"
"23890",2020,"Church-Yonge Corridor","Outside"
"23891",2021,"South Riverdale","Outside"
"23892",2020,"Church-Yonge Corridor","Outside"
"23893",2021,"Roncesvalles","House"
"23894",2020,"Greenwood-Coxwell","House"
"23895",2021,"Leaside-Bennington","Commercial"
"23896",2020,"Waterfront Communities-The Island","Apartment"
"23897",2021,"Rockcliffe-Smythe","House"
"23898",2021,"Mount Pleasant West","Apartment"
"23899",2021,"Mimico","Apartment"
"23900",2021,"Dovercourt-Wallace Emerson-Junction","House"
"23901",2021,"Dovercourt-Wallace Emerson-Junction","House"
"23902",2021,"Regent Park","Apartment"
"23903",2021,"Cabbagetown-South St.James Town","Other"
"23904",2021,"South Riverdale","House"
"23905",2021,"South Riverdale","Other"
"23906",2021,"South Riverdale","Other"
"23907",2021,"Annex","House"
"23908",2021,"South Riverdale","Other"
"23909",2021,"Mimico","Other"
"23910",2021,"Mimico","House"
"23911",2021,"Danforth","House"
"23912",2021,"Parkwoods-Donalda","Apartment"
"23913",2021,"Little Portugal","Apartment"
"23914",2021,"Little Portugal","Apartment"
"23915",2021,"Dovercourt-Wallace Emerson-Junction","Other"
"23916",2021,"Annex","Apartment"
"23917",2021,"Annex","Apartment"
"23918",2021,"Leaside-Bennington","Other"
"23919",2021,"Clairlea-Birchmount","Apartment"
"23920",2021,"Corso Italia-Davenport","House"
"23921",2021,"North St.James Town","Apartment"
"23922",2021,"Lawrence Park North","Other"
"23923",2021,"Lansing-Westgate","Outside"
"23924",2021,"Annex","Other"
"23925",2021,"Mount Pleasant West","Apartment"
"23926",2021,"Annex","Other"
"23927",2021,"Junction Area","House"
"23928",2021,"Thorncliffe Park","Apartment"
"23929",2021,"Mount Pleasant East","Other"
"23930",2021,"Willowdale East","Apartment"
"23931",2021,"Henry Farm","Apartment"
"23932",2021,"Willowdale West","Apartment"
"23933",2021,"Willowdale West","Apartment"
"23934",2021,"Willowdale West","Apartment"
"23935",2021,"Mount Pleasant East","House"
"23936",2021,"Islington-City Centre West","Outside"
"23937",2021,"Lawrence Park South","House"
"23938",2021,"High Park-Swansea","Outside"
"23939",2021,"South Riverdale","Other"
"23940",2021,"Mount Pleasant East","House"
"23941",2021,"Islington-City Centre West","Apartment"
"23942",2021,"Cabbagetown-South St.James Town","House"
"23943",2021,"Waterfront Communities-The Island","House"
"23944",2021,"Bay Street Corridor","Educational"
"23945",2021,"Banbury-Don Mills","Apartment"
"23946",2021,"Yorkdale-Glen Park","Apartment"
"23947",2021,"Leaside-Bennington","House"
"23948",2020,"Woodbine Corridor","Other"
"23949",2020,"Woodbine Corridor","Other"
"23950",2020,"Waterfront Communities-The Island","Commercial"
"23951",2020,"Waterfront Communities-The Island","Apartment"
"23952",2020,"North St.James Town","Apartment"
"23953",2020,"North St.James Town","Apartment"
"23954",2020,"Greenwood-Coxwell","House"
"23955",2020,"Yonge-Eglinton","Apartment"
"23956",2020,"Greenwood-Coxwell","Other"
"23957",2020,"Greenwood-Coxwell","Other"
"23958",2020,"Church-Yonge Corridor","Outside"
"23959",2020,"Henry Farm","Apartment"
"23960",2020,"Forest Hill North","House"
"23961",2020,"Roncesvalles","House"
"23962",2020,"Lawrence Park South","Other"
"23963",2020,"Mount Pleasant West","Commercial"
"23964",2020,"Mount Pleasant West","Commercial"
"23965",2020,"Niagara","Apartment"
"23966",2020,"Pleasant View","House"
"23967",2020,"Roncesvalles","House"
"23968",2020,"Mount Pleasant West","Apartment"
"23969",2020,"Long Branch","Apartment"
"23970",2020,"Mimico","Apartment"
"23971",2020,"Dufferin Grove","House"
"23972",2020,"Cabbagetown-South St.James Town","House"
"23973",2020,"Cabbagetown-South St.James Town","Apartment"
"23974",2020,"Glenfield-Jane Heights","House"
"23975",2020,"Glenfield-Jane Heights","House"
"23976",2020,"Annex","House"
"23977",2020,"Blake-Jones","House"
"23978",2020,"Oakwood Village","Other"
"23979",2020,"Oakwood Village","Other"
"23980",2020,"Niagara","Apartment"
"23981",2020,"Waterfront Communities-The Island","Outside"
"23982",2020,"Waterfront Communities-The Island","Outside"
"23983",2020,"Broadview North","Other"
"23984",2020,"Englemount-Lawrence","House"
"23985",2020,"Englemount-Lawrence","House"
"23986",2020,"Englemount-Lawrence","House"
"23987",2020,"Englemount-Lawrence","House"
"23988",2020,"Englemount-Lawrence","House"
"23989",2020,"Greenwood-Coxwell","House"
"23990",2020,"LAmoreaux","Outside"
"23991",2020,"LAmoreaux","Outside"
"23992",2020,"LAmoreaux","Outside"
"23993",2020,"Palmerston-Little Italy","Other"
"23994",2020,"Clairlea-Birchmount","House"
"23995",2020,"South Parkdale","Outside"
"23996",2020,"East End-Danforth","House"
"23997",2020,"Playter Estates-Danforth","Other"
"23998",2020,"Playter Estates-Danforth","Other"
"23999",2020,"Playter Estates-Danforth","Other"
"24000",2020,"Woodbine Corridor","Outside"
"24001",2021,"Niagara","Apartment"
"24002",2021,"Kensington-Chinatown","Commercial"
"24003",2021,"Waterfront Communities-The Island","Apartment"
"24004",2021,"Yorkdale-Glen Park","Apartment"
"24005",2021,"Broadview North","Apartment"
"24006",2021,"South Riverdale","Apartment"
"24007",2021,"Danforth East York","Other"
"24008",2021,"Church-Yonge Corridor","Commercial"
"24009",2021,"Church-Yonge Corridor","Commercial"
"24010",2021,"Blake-Jones","Other"
"24011",2021,"Blake-Jones","House"
"24012",2021,"Corso Italia-Davenport","Other"
"24013",2021,"Yonge-St.Clair","Apartment"
"24014",2021,"Church-Yonge Corridor","Outside"
"24015",2021,"Kensington-Chinatown","Apartment"
"24016",2021,"Bay Street Corridor","Outside"
"24017",2021,"Dovercourt-Wallace Emerson-Junction","Outside"
"24018",2021,"Dovercourt-Wallace Emerson-Junction","Other"
"24019",2021,"NSA","Apartment"
"24020",2021,"Niagara","Apartment"
"24021",2021,"Bay Street Corridor","Educational"
"24022",2021,"Bay Street Corridor","Outside"
"24023",2021,"Westminster-Branson","House"
"24024",2021,"Mount Pleasant West","Apartment"
"24025",2021,"Little Portugal","Outside"
"24026",2021,"Waterfront Communities-The Island","Apartment"
"24027",2021,"Bay Street Corridor","Commercial"
"24028",2021,"Malvern","Commercial"
"24029",2021,"Kensington-Chinatown","House"
"24030",2021,"South Riverdale","Other"
"24031",2021,"Annex","Other"
"24032",2021,"Playter Estates-Danforth","Apartment"
"24033",2021,"Bay Street Corridor","Outside"
"24034",2021,"Bay Street Corridor","Other"
"24035",2021,"York University Heights","Apartment"
"24036",2021,"Church-Yonge Corridor","Outside"
"24037",2021,"Greenwood-Coxwell","Outside"
"24038",2021,"Danforth East York","House"
"24039",2021,"Dovercourt-Wallace Emerson-Junction","Commercial"
"24040",2021,"Don Valley Village","Outside"
"24041",2021,"Brookhaven-Amesbury","Apartment"
"24042",2021,"East End-Danforth","Other"
"24043",2021,"Dufferin Grove","Outside"
"24044",2021,"Newtonbrook East","Transit"
"24045",2021,"Bay Street Corridor","Commercial"
"24046",2021,"Waterfront Communities-The Island","Outside"
"24047",2021,"Yorkdale-Glen Park","Apartment"
"24048",2021,"Kensington-Chinatown","Apartment"
"24049",2021,"Bay Street Corridor","Apartment"
"24050",2021,"South Riverdale","Outside"
"24051",2021,"Church-Yonge Corridor","Outside"
"24052",2021,"Moss Park","Apartment"
"24053",2021,"Newtonbrook West","Transit"
"24054",2021,"Waterfront Communities-The Island","Commercial"
"24055",2021,"Newtonbrook East","Transit"
"24056",2021,"University","Apartment"
"24057",2021,"Waterfront Communities-The Island","Other"
"24058",2021,"Church-Yonge Corridor","Commercial"
"24059",2021,"High Park-Swansea","Apartment"
"24060",2021,"Kensington-Chinatown","House"
"24061",2021,"Willowdale East","Commercial"
"24062",2021,"Yorkdale-Glen Park","Commercial"
"24063",2021,"Moss Park","Outside"
"24064",2021,"Thorncliffe Park","Outside"
"24065",2021,"Blake-Jones","Other"
"24066",2021,"East End-Danforth","Other"
"24067",2021,"Mount Pleasant West","Apartment"
"24068",2021,"Lansing-Westgate","House"
"24069",2021,"Church-Yonge Corridor","Outside"
"24070",2021,"Humewood-Cedarvale","Other"
"24071",2021,"Niagara","Outside"
"24072",2021,"Mimico","Outside"
"24073",2021,"Rosedale-Moore Park","Outside"
"24074",2021,"Newtonbrook West","Apartment"
"24075",2021,"University","Outside"
"24076",2021,"Rosedale-Moore Park","Apartment"
"24077",2021,"North St.James Town","Outside"
"24078",2021,"Willowdale East","Other"
"24079",2021,"University","Outside"
"24080",2021,"South Riverdale","Outside"
"24081",2021,"Danforth","Transit"
"24082",2021,"Waterfront Communities-The Island","Apartment"
"24083",2021,"University","Educational"
"24084",2021,"Church-Yonge Corridor","Apartment"
"24085",2021,"Bayview Woods-Steeles","House"
"24086",2021,"High Park-Swansea","Apartment"
"24087",2021,"Waterfront Communities-The Island","House"
"24088",2021,"Bathurst Manor","Apartment"
"24089",2021,"Bathurst Manor","Apartment"
"24090",2021,"Victoria Village","House"
"24091",2021,"Clanton Park","Apartment"
"24092",2021,"York University Heights","Commercial"
"24093",2021,"Moss Park","Outside"
"24094",2021,"South Riverdale","House"
"24095",2021,"South Riverdale","House"
"24096",2021,"Bay Street Corridor","Outside"
"24097",2021,"Kensington-Chinatown","House"
"24098",2021,"Islington-City Centre West","Outside"
"24099",2021,"NSA","Apartment"
"24100",2021,"Bay Street Corridor","Outside"
"24101",2021,"Waterfront Communities-The Island","Apartment"
"24102",2021,"Islington-City Centre West","Apartment"
"24103",2021,"Mimico","Commercial"
"24104",2021,"NSA","Apartment"
"24105",2021,"Church-Yonge Corridor","Commercial"
"24106",2021,"Kensington-Chinatown","Outside"
"24107",2021,"Bay Street Corridor","Commercial"
"24108",2021,"Waterfront Communities-The Island","Outside"
"24109",2021,"Bay Street Corridor","Outside"
"24110",2021,"Humewood-Cedarvale","Apartment"
"24111",2021,"Bay Street Corridor","Outside"
"24112",2021,"Church-Yonge Corridor","Apartment"
